ags,pv,wind_on,biomass,water
03355019,459.271,0.0,0.0,0.0
03355021,338.93999999999994,0.0,0.0,0.0
03355032,183.39999999999998,0.0,0.0,0.0
03355033,672.3930000000003,0.0,1136.0,0.0
03356002,3279.3300000000004,1200.0,1015.0,0.0
03356005,4031.595999999999,7550.0,250.0,0.0
03356007,10326.40800000001,25045.0,1450.0,0.0
03356008,4963.7300000000005,47170.0,150.0,0.0
03356009,4623.576000000004,5900.0,1708.0,0.0
03356011,4596.054999999999,0.0,1974.0,0.0
03356001,408.7550000000001,0.0,0.0,0.0
03356003,11551.729999999998,25250.0,0.0,0.0
03356004,444.92,15550.0,0.0,0.0
03356006,82.82,0.0,0.0,0.0
03356010,4450.318000000001,10900.0,0.0,0.0
03357008,9945.331999999999,65700.0,5017.0,0.0
03357016,4381.6219999999985,5600.0,1265.0,0.0
03357039,4291.5109999999995,1.2,4499.996999999999,0.0
03357041,4396.4180000000015,7000.0,9405.0,25.0
03357051,4240.457999999999,2400.0,4032.0,0.0
03357006,1245.5010000000002,2400.0,1779.0,0.0
03357009,346.12999999999994,0.0,0.0,0.0
03357024,598.13,0.0,1239.0,0.0
03357025,427.265,0.0,670.0,0.0
03357031,2398.3280000000004,0.0,1432.0,0.0
03357054,306.3450000000001,0.0,650.0,0.0
03357015,1087.6680000000001,9.8,1649.0,0.0
03357023,400.32,0.0,0.0,0.0
03357033,438.8500000000001,2400.0,776.0,0.0
03357046,414.77000000000004,0.0,0.0,0.0
03357049,656.3450000000001,0.0,1052.0,0.0
03357002,832.8960000000001,6950.0,600.0,0.0
03357004,819.7549999999999,4700.0,140.0,0.0
03357012,1229.6800000000003,4000.0,3938.0,0.0
03357027,561.8230000000002,0.0,0.0,0.0
03357035,2095.4199999999996,10029.8,475.0,0.0
03357003,670.1149999999999,15200.0,8492.0,0.0
03357011,609.601,0.0,8627.0,0.0
03357014,1036.585,1600.0,1511.0,0.0
03357036,1292.162,0.0,4977.0,0.0
03357038,898.798,0.0,3964.0,0.0
03357040,1110.895,11750.0,2855.0,0.0
03357042,441.032,9110.0,680.0,0.0
03357043,1955.657,4000.0,2247.0,0.0
03357017,372.615,0.0,0.0,0.0
03357019,421.3,18000.0,0.0,0.0
03357029,158.895,0.0,0.0,0.0
03357032,426.4940000000001,0.0,1457.4,0.0
03357034,407.1849999999999,0.0,0.0,0.0
03357044,2002.1049999999996,0.0,0.0,0.0
03357048,165.11000000000004,0.0,0.0,0.0
03357050,402.885,0.0,650.0,0.0
03357056,586.7899999999998,31306.0,964.0,0.0
03357001,1181.255,0.0,1573.0,0.0
03357005,2672.036,31200.0,1274.0,0.0
03357020,4360.164000000001,600.0,2385.0,0.0
03357022,437.915,6050.0,880.0,0.0
03357028,284.47,0.0,720.0,0.0
03357037,1236.702,18500.0,12269.0,0.0
03357045,925.8370000000001,6250.0,610.0,0.0
03357007,1626.2960000000003,0.0,5481.0,0.0
03357010,368.64,0.0,0.0,0.0
03357026,869.2400000000001,0.0,499.0,0.0
03357030,205.57500000000005,0.0,250.0,0.0
03357047,1719.3460000000002,0.0,1160.0,0.0
03357052,400.83799999999997,1600.0,1991.0,0.0
03357053,1383.098,0.0,2890.0,0.0
03357055,778.1970000000002,18000.0,2151.0,0.0
03357013,2671.3249999999994,19600.0,3053.7,0.0
03357018,1268.735,1200.0,0.0,0.0
03357021,3954.4290000000005,9400.0,7232.0,0.0
03357057,4564.426000000002,600.0,4462.2,0.0
03358002,1602.1690000000003,0.0,6582.0,0.0
03358004,3148.7029999999986,2400.0,562.0,0.0
03358008,6383.9259999999995,12000.0,4680.0,75.0
03358016,2018.4729999999995,64150.0,1600.0,1.5
03358017,3374.0399999999995,34000.0,8608.0,0.0
03358019,6377.825999999998,0.0,9747.0,14.0
03358021,5930.616000000002,0.0,13391.0,0.0
03358022,10238.730000000003,18450.0,4023.0,22.0
03358023,8905.985000000002,1600.0,2860.0,0.0
03358001,448.474,0.0,530.0,0.0
03358006,73.2,0.0,0.0,0.0
03358011,465.548,0.0,0.0,0.0
03358012,295.21,0.0,0.0,0.0
03358014,1019.685,0.0,0.0,0.0
03358003,1139.3049999999998,135075.0,7917.0,127.0
03358009,1038.8310000000001,0.0,3561.0,0.0
03358013,699.65,0.0,252.0,0.0
03358018,2734.5699999999993,0.0,1310.0,0.0
03358005,713.7900000000001,38000.0,0.0,831.0
03358007,340.99999999999994,2000.0,0.0,0.0
03358010,1123.721,22300.0,252.0,0.0
03358015,339.53299999999996,0.0,637.0,0.0
03358020,1437.8999999999999,0.0,0.0,0.0
03358501,8.1,0.0,0.0,0.0
03359010,3835.7060000000024,52000.0,1686.0,0.0
03359013,9522.499000000002,23825.0,837.0,0.0
03359028,5273.496,0.0,0.0,0.0
03359038,6222.673000000008,5600.0,550.0,0.0
03359003,1070.6200000000003,6300.0,875.0,0.0
03359006,997.465,0.0,612.0,0.0
03359037,759.1910000000001,0.0,397.0,0.0
03359011,2411.2320000000004,48100.0,750.0,0.0
03359017,3462.858999999999,500.0,5539.0,0.0
03359031,4442.109000000001,18500.0,1155.0,0.0
03359002,6076.750000000003,73600.0,1080.0,0.0
03359005,2371.2549999999997,29400.0,575.0,0.0
03359008,879.4369999999999,14300.0,1000.0,0.0
03359023,4030.991999999999,1229.5,2608.0,0.0
03359001,400.28400000000005,5400.0,0.0,0.0
03359007,312.445,3000.0,0.0,0.0
03359012,562.335,0.0,605.0,0.0
03359027,779.464,0.0,549.0,0.0
03359034,178.857,0.0,0.0,0.0
03359020,158.81,0.0,0.0,0.0
03359021,631.4130000000001,0.0,0.0,0.0
03359026,491.185,0.0,0.0,0.0
03359032,371.0749999999999,0.0,0.0,0.0
03359033,194.39499999999998,0.0,0.0,0.0
03359039,793.3549999999999,0.0,0.0,0.0
03359004,1558.7199999999998,62200.0,1161.0,0.0
03359018,492.68,23650.0,889.0,0.0
03359030,709.3600000000001,1800.0,475.0,0.0
03359035,1077.672,1200.0,75.0,0.0
03359040,1072.409,600.0,75.0,0.0
03359009,363.66,0.0,75.0,0.0
03359014,221.53999999999996,0.0,0.0,0.0
03359015,137.88400000000001,12950.0,0.0,0.0
03359016,344.34799999999996,80.0,0.0,0.0
03359019,213.41,0.0,0.0,0.0
03359022,821.7800000000002,0.0,255.0,0.0
03359024,708.2189999999999,0.0,0.0,0.0
03359025,654.0100000000001,6600.0,0.0,0.0
03359029,485.96999999999997,12450.0,191.0,0.0
03359036,1256.495,0.0,75.0,0.0
03360004,2754.955000000001,0.0,75.0,0.0
03360025,13642.027999999998,44547.0,9039.0,60.0
03360015,1861.545,18100.0,1036.0,0.0
03360016,498.69,0.0,0.0,0.0
03360018,2539.7149999999997,23600.0,3539.0,0.0
03360022,829.3100000000002,0.0,3302.0,0.0
03360024,3449.9749999999995,0.0,1564.0,0.0
03360007,537.7249999999999,0.0,2870.0,0.0
03360009,2277.91,10800.0,1861.0,8.0
03360023,3635.4379999999996,4250.0,795.0,0.0
03360001,480.59000000000003,0.0,600.0,0.0
03360002,2313.0780000000004,2400.0,1195.0,99.0
03360003,593.5150000000001,0.0,0.0,0.0
03360006,2116.54,0.0,2580.0,0.0
03360008,251.2,16000.0,1545.0,0.0
03360010,407.52,6000.0,0.0,4.0
03360011,718.707,0.0,537.0,0.0
03360012,122.34500000000001,0.0,0.0,0.0
03360014,958.1599999999999,3300.0,0.0,0.0
03360017,443.3399999999999,0.0,0.0,0.0
03360019,1576.2470000000003,10000.0,1385.0,0.0
03360026,557.26,3000.0,0.0,0.0
03360029,1881.8000000000002,0.0,0.0,0.0
03360005,1944.0899999999997,6000.0,1900.0,0.0
03360013,1925.4149999999997,0.0,1390.0,0.0
03360020,954.6049999999999,12.0,0.0,0.0
03360030,5166.120000000001,4550.0,635.0,0.0
03361001,5120.702000000002,21250.0,2427.0,0.0
03361003,8687.441999999997,0.0,1930.0,9500.0
03361005,6724.290999999998,15800.0,5573.0,15.5
03361006,3571.2079999999996,24700.0,0.0,0.0
03361008,3701.3309999999988,3.5,2268.0,0.0
03361009,2563.514,540.0,1955.0,0.0
03361012,4601.843000000002,4000.0,270.0,20.0
03361002,1732.2820000000002,26760.0,0.0,11000.0
03361004,1254.8,0.0,515.0,0.0
03361010,1442.3799999999997,0.0,0.0,0.0
03361013,3916.3619999999987,44100.0,0.0,0.0
03401000,6647.060000000007,5650.0,250.0,0.0
03402000,14877.480000000005,195060.0,22075.0,0.0
03403000,31308.253999999964,15800.0,2234.5,700.0
03404000,21363.148999999943,6750.0,1065.0,4.0
03405000,13175.024000000001,97059.6,1025.0,0.0
03451001,6743.003,19800.0,252.0,0.0
03451002,7256.4680000000035,7200.0,900.0,0.0
03451004,11034.317000000001,3800.0,3038.0,0.0
03451005,9450.661000000004,6400.0,1507.0,0.0
03451007,7721.453999999999,14300.0,9131.0,0.0
03451008,25369.646999999986,29530.0,6160.0,0.0
03452001,16367.989000000001,62430.0,9592.0,0.0
03452002,57.440000000000005,0.0,0.0,0.0
03452006,9488.386000000002,99850.0,7590.0,0.0
03452007,3208.824000000001,112850.0,772.0,0.0
03452011,2911.165000000002,200609.8,75.0,0.0
03452012,7982.048999999995,114420.0,3749.0,0.0
03452013,56.26,0.0,0.0,0.0
03452014,8610.827,18803.0,1315.0,0.0
03452019,14625.196000000004,120340.0,0.0,0.0
03452020,1070.6350000000002,0.0,0.0,0.0
03452023,6474.9600000000055,1009.8,1240.0,0.0
03452025,6681.834999999994,104000.0,3660.0,0.0
03452027,3546.5899999999997,29100.0,2850.0,0.0
03452015,590.575,500.0,0.0,0.0
03452017,249.38299999999998,4000.0,0.0,0.0
03452021,1710.0200000000002,500.0,0.0,0.0
03452022,354.898,0.0,0.0,0.0
03452024,1136.95,3405.5,500.0,0.0
03452026,565.8199999999999,2250.0,250.0,0.0
03452003,465.7939999999999,42000.0,191.0,0.0
03452008,1103.32,25100.0,0.0,0.0
03452009,1576.005,3250.0,870.0,0.0
03452010,154.48499999999999,0.0,0.0,0.0
03452016,455.4049999999999,97800.0,0.0,0.0
03453001,10930.373000000001,28380.0,3343.0,0.0
03453002,21182.156000000006,113956.5,10171.0,0.0
03453003,9752.907999999996,18800.0,4172.0,0.0
03453004,17286.378999999997,6900.0,4915.0,0.0
03453005,20349.951999999997,53360.0,5896.5,0.0
03453006,11042.832999999999,10050.0,8759.0,0.0
03453007,40879.775000000016,44399.8,29590.0,15.0
03453008,30288.581,80150.0,13180.0,0.0
03453009,16605.192000000003,2980.0,3601.0,0.0
03453010,8843.848,580.0,7368.0,0.0
03453011,14745.159999999998,29300.0,6004.0,0.0
03453012,17206.940999999995,17690.0,5991.0,0.0
03453013,20173.61900000001,75700.0,4989.0,0.0
03454010,10050.933000000006,12600.0,2310.0,0.0
03454014,20502.370999999996,769.8,5767.0,150.0
03454018,28720.793999999994,70450.0,8406.0,0.0
03454019,20358.252999999993,65200.0,7511.0,0.0
03454032,20614.237,34619.9,5758.0,0.0
03454035,25215.440999999973,1179.0,7940.0,0.0
03454041,19198.311000000005,12600.0,28511.0,0.0
03454044,11595.658999999994,70550.0,2069.0,0.0
03454045,6207.2850000000035,7500.0,2897.0,0.0
03454054,17687.82600000002,39600.0,5415.0,0.0
03454007,6800.140000000001,37400.0,575.0,0.0
03454008,8447.148,61500.0,3966.0,0.0
03454020,3253.191,16500.0,1105.0,0.0
03454025,1962.2799999999997,3200.0,1290.0,0.0
03454030,3642.0800000000004,0.0,2415.0,0.0
03454037,2258.143000000001,12900.0,620.0,0.0
03454038,2952.7400000000002,80.0,1700.0,0.0
03454056,6167.290999999999,20300.0,2383.0,0.0
03454060,1362.3650000000002,90.0,0.0,0.0
03454001,3265.853,67930.0,610.0,0.0
03454003,2864.2400000000002,7600.0,1350.0,0.0
03454012,6097.669999999998,0.0,1163.8,0.0
03454036,3867.1579999999994,5400.0,870.0,0.0
03454053,1037.6619999999998,0.0,0.0,0.0
03454009,1783.1329999999994,580.0,799.0,0.0
03454021,8406.363000000001,0.0,1389.0,0.0
03454026,8524.915000000003,10850.0,5044.0,0.0
03454013,1516.0,24300.0,2229.0,0.0
03454029,6567.731000000001,0.0,922.0,0.0
03454039,10448.167,58900.0,1989.0,0.0
03454040,1733.035,0.0,0.0,0.0
03454043,2373.519999999999,46200.0,580.0,0.0
03454052,4394.185000000001,0.0,0.0,0.0
03454002,4968.785999999999,0.0,750.0,0.0
03454015,8110.011999999997,42200.0,2060.0,0.0
03454017,3918.9789999999994,11400.0,1570.0,0.0
03454028,4600.474000000001,0.0,1063.0,0.0
03454031,4997.300999999999,0.0,1425.0,0.0
03454059,1968.775,0.0,970.0,0.0
03454004,2065.813,43300.0,625.0,0.0
03454006,2727.6900000000005,0.0,0.0,0.0
03454011,5499.0,730.0,0.0,0.0
03454022,3048.9600000000005,6900.0,500.0,0.0
03454051,8150.179000000003,500.0,4038.0,0.0
03454005,9581.362000000001,34900.0,6043.0,0.0
03454016,3426.645,4550.0,2517.0,0.0
03454023,3090.858000000001,5270.0,740.0,0.0
03454024,3219.2450000000003,1000.0,615.5,0.0
03454047,7025.715000000004,43500.0,526.0,0.0
03454048,4061.5930000000003,18000.0,370.0,0.0
03454050,2304.3950000000004,0.0,0.0,0.0
03454058,3189.215,2000.0,4319.0,0.0
03454034,4131.865,29800.0,0.0,0.0
03454046,3246.245999999999,0.0,0.0,0.0
03454049,8438.326000000006,0.0,150.0,0.0
03454027,5020.81,40200.0,2416.0,0.0
03454033,13963.857999999995,132900.0,4884.0,0.0
03454042,7002.940000000001,6040.0,764.0,0.0
03454055,9023.704999999996,840.0,2631.0,0.0
03454057,20352.235000000004,0.0,1036.0,0.0
03455007,4434.356,32900.0,6594.0,0.0
03455014,2057.429999999999,22800.0,75.0,0.0
03455015,4330.4710000000005,7500.0,75.0,0.0
03455020,15401.856000000002,176244.8,7567.0,0.0
03455021,137.005,0.0,0.0,0.0
03455025,3057.041999999999,90935.0,1380.0,0.0
03455026,7850.066000000002,0.0,2010.0,0.0
03455027,2875.054999999999,3075.0,680.0,0.0
03456001,13531.233000000015,31300.0,3036.5,0.0
03456015,22755.265999999996,29200.0,5304.0,45.0
03456025,19730.219000000005,8100.0,10680.5,0.0
03456002,8149.148000000004,65200.0,37098.0,0.0
03456009,2620.601,0.0,7410.0,0.0
03456012,6950.189000000002,0.0,2881.0,0.0
03456019,2774.5,0.0,1812.0,0.0
03456004,2365.7809999999995,23750.0,3035.0,0.0
03456005,21333.308000000005,0.0,0.0,0.0
03456013,400.725,0.0,0.0,0.0
03456014,4152.465999999997,0.0,0.0,0.0
03456017,1173.386,0.0,800.0,0.0
03456003,2196.11,3170.0,710.0,0.0
03456010,1274.8069999999998,0.0,0.0,0.0
03456016,1093.5549999999998,10580.0,485.0,0.0
03456018,758.2199999999999,6340.0,0.0,0.0
03456020,1003.8000000000001,0.0,470.0,0.0
03456027,4850.332,0.0,241.0,0.0
03456006,686.33,0.0,0.0,0.0
03456007,1377.81,19950.0,0.0,0.0
03456008,1329.74,0.0,210.0,0.0
03456011,2882.059999999999,0.0,764.0,0.0
03456023,2320.0030000000006,0.0,570.0,0.0
03456024,2804.0399999999995,0.0,250.0,0.0
03456026,3148.649999999999,0.0,0.0,0.0
03457002,2003.7069999999997,3600.0,0.0,0.0
03457012,1600.4559999999997,15475.0,0.0,0.0
03457013,9817.76,20459.199999999997,75.0,0.0
03457014,5298.7409999999945,9400.0,190.0,0.0
03457017,5763.037000000007,5400.0,749.7,0.0
03457018,5663.009000000004,29800.0,569.0,0.0
03457020,4388.785000000001,0.0,1030.0,0.0
03457021,4218.61,50950.0,2009.0,0.0
03457022,7326.590000000003,16100.0,0.0,0.0
03457024,5071.1010000000015,41020.0,325.0,0.0
03457003,222.95000000000005,0.0,0.0,0.0
03457009,1257.9260000000006,9000.0,0.0,0.0
03457010,3099.2899999999995,800.0,0.0,0.0
03457011,880.2350000000001,0.0,370.0,0.0
03457015,762.591,0.0,0.0,0.0
03457019,162.03000000000003,0.0,0.0,0.0
03457006,1986.7349999999994,25200.0,0.0,0.0
03457008,1455.6430000000005,0.0,0.0,0.0
03457016,1972.8309999999997,70.0,220.0,0.0
03458003,10843.341,71650.0,12852.0,0.0
03458005,11996.047999999997,22500.0,6317.0,0.0
03458007,63744.155999999966,31100.0,12156.01,0.0
03458009,5354.816000000001,32600.0,3115.0,0.0
03458010,7593.895999999997,36300.0,5561.0,0.0
03458013,8282.423000000006,0.0,3691.0,0.0
03458014,7856.167000000002,8900.0,8335.0,95.1
03458001,3066.940000000001,0.0,1245.0,0.0
03458002,1188.853,0.0,920.0,0.0
03458004,598.78,0.0,0.0,0.0
03458006,1558.0339999999999,8000.0,0.0,0.0
03458008,2133.640999999999,28000.0,1137.0,0.0
03458011,1425.5199999999998,0.0,0.0,0.0
03458012,1055.415,3.45,1046.0,0.0
03458015,2191.367,2450.0,2801.0,0.0
03459003,11215.121000000012,19800.0,2030.0,18.5
03459004,5315.128999999999,6100.0,565.0,7.5
03459005,5265.747999999998,2000.0,0.0,0.0
03459006,6965.482000000001,0.0,0.0,1.5
03459008,3832.474999999999,22700.0,225.0,0.0
03459012,6422.841000000001,2500.0,1150.0,0.0
03459013,13221.79600000001,6000.0,7717.0,0.0
03459014,12765.129000000003,108190.0,2721.3,0.0
03459015,3844.6969999999988,1800.0,550.0,0.0
03459019,6998.413000000001,50.0,2899.0,0.0
03459020,4286.447,0.0,0.0,0.0
03459021,1187.7360000000003,80.0,0.0,0.0
03459022,5653.471000000003,0.0,800.0,7.5
03459024,32424.734999999975,11769.899000000001,13387.0,7.5
03459029,6736.703,0.0,575.0,0.0
03459033,9594.483000000002,6000.0,175.0,0.0
03459034,17749.631,15500.0,1572.0,10.0
03459007,8038.332999999998,22800.0,1347.0,30.0
03459025,3774.5009999999993,80.0,810.0,0.0
03459028,3905.3779999999997,0.0,440.0,0.0
03459030,3289.551,80.0,1137.0,0.0
03459001,3782.0989999999997,0.0,0.0,0.0
03459002,11229.814000000002,500.0,3153.0,0.0
03459010,10125.372000000005,8130.0,8187.0,190.0
03459016,2626.4680000000003,0.0,360.0,0.0
03459018,3172.9139999999993,19210.0,0.0,0.0
03459023,2388.8249999999994,720.0,0.0,0.0
03459031,4392.4220000000005,13200.0,7269.0,0.0
03459009,4833.660000000002,12200.0,75.0,0.0
03459011,4865.370999999998,46800.0,1475.0,0.0
03459017,17789.740999999998,61049.0,2574.0,0.0
03459026,12168.092000000002,80.0,5614.0,0.0
03459027,13671.182999999994,20800.0,2865.0,0.0
03459032,7344.931000000002,10815.0,2390.0,0.0
03460001,13733.053,6400.0,7655.0,0.0
03460002,33535.84699999998,43200.0,1770.0,0.0
03460003,12559.755000000006,48150.0,0.0,0.0
03460004,12179.69,8800.0,7082.0,0.0
03460005,13010.279000000004,5800.0,2530.837,0.0
03460006,16287.645999999999,0.0,1198.0,0.0
03460007,12717.256000000008,33410.0,2009.0,0.0
03460008,14854.919000000007,2000.0,2138.0,0.0
03460009,18891.51100000001,3900.0,2619.0,0.0
03460010,18088.407,2650.0,2646.0,0.0
03461001,2077.5009999999997,13875.0,2630.0,0.0
03461002,3623.6510000000003,40610.0,440.0,0.0
03461003,3977.5469999999987,89580.0,1350.0,0.0
03461004,5159.196000000001,47050.0,7630.0,0.0
03461005,2788.0319999999997,93862.5,75.0,0.0
03461006,1811.275,18990.0,75.0,0.0
03461007,11849.686000000005,4780.0,1430.0,0.0
03461008,7111.0639999999985,57600.0,385.0,0.0
03461009,9920.606000000009,33700.0,750.0,0.0
03462005,6980.837,0.0,2370.0,0.0
03462007,138.66000000000003,0.0,0.0,0.0
03462014,18.28,225.0,0.0,0.0
03462019,15654.414999999999,24105.0,10041.0,0.0
03462002,799.1999999999999,825.0,250.0,0.0
03462003,2636.945999999999,92000.0,0.0,0.0
03462006,814.8279999999999,850.0,0.0,0.0
03462008,528.82,500.0,0.0,0.0
03462010,1215.525,30470.0,0.0,0.0
03462015,1356.15,30600.0,0.0,0.0
03462017,596.655,0.0,0.0,0.0
03462001,1106.4940000000004,18200.0,855.0,0.0
03462004,195.75499999999997,59400.0,0.0,0.0
03462009,234.817,35600.0,0.0,0.0
03462011,618.429,0.0,0.0,0.0
03462012,925.9190000000001,30000.0,616.0,0.0
03462013,191.06000000000006,47600.0,0.0,0.0
03462016,261.91,0.0,0.0,0.0
03462018,2445.085999999999,0.0,0.0,0.0
04011000,32232.689999999966,134149.0,4048.3,9730.0
04012000,7892.621000000005,67140.0,8338.0,0.0
05111000,22787.417000000034,2000.0,106809.3,0.0
05112000,22313.88199999997,2300.0,9413.8,700.0
05113000,23540.396999999964,0.0,6524.0,16632.0
05114000,23621.559999999958,20150.0,605.0,0.0
05116000,35863.33999999998,31909.9,0.0,0.0
05117000,10388.783,0.0,9373.0,11550.0
05119000,10619.299999999996,0.0,2786.0,0.0
05120000,5844.670000000007,1505.5,0.0,0.0
05122000,12554.195000000016,4600.0,740.0,1018.0
05124000,16514.236000000008,9401.0,3860.0,704.4
05154004,12554.385000000015,19040.0,1219.0,0.0
05154008,11848.229000000005,14670.0,0.0,0.0
05154012,29278.528999999973,51400.0,3358.0,0.0
05154016,19099.584000000017,15810.0,8945.0,0.0
05154020,11241.325000000006,10450.0,575.0,0.0
05154024,16478.830000000005,52160.0,1570.0,0.0
05154028,9642.365999999998,0.0,2983.0,0.0
05154032,25512.03600000001,18510.0,2305.0,0.0
05154036,15854.042000000001,2110.0,3745.6,0.0
05154040,8011.503,110.0,0.0,0.0
05154044,16975.86599999999,34700.0,545.0,0.0
05154048,3429.6850000000004,13400.0,1200.0,0.0
05154052,22641.031999999977,41200.0,15333.0,0.0
05154056,11963.319000000001,4410.0,2358.0,0.0
05154060,9276.417000000001,19806.3,1346.0,0.0
05154064,26155.68899999999,31750.0,1945.0,0.0
05158004,4554.608,0.0,998.0,55.0
05158008,3173.2409999999973,0.0,0.0,0.0
05158012,2598.2449999999985,0.0,100.0,0.0
05158016,5111.399,0.0,350.0,0.0
05158020,8008.282000000002,0.0,360.0,0.0
05158024,3514.6959999999976,80.0,0.0,12.0
05158026,3026.961000000001,0.0,1400.0,0.0
05158028,8004.555000000011,200.0,44.0,0.0
05158032,4417.776000000001,2555.0,0.0,0.0
05158036,1686.2400000000005,0.0,350.0,0.0
05162004,12435.983000000004,2400.0,2016.0,0.0
05162008,12331.025999999998,137760.0,925.0,104.0
05162012,4128.969000000002,0.0,6.7,0.0
05162016,6866.632000000002,12000.0,0.0,0.0
05162020,9110.448000000006,20100.0,1570.0,0.0
05162022,4763.269000000001,2410.0,0.0,0.0
05162024,13146.362000000017,11300.5,5024.0,35.0
05162028,5708.68,4100.0,0.0,42.0
05166004,8783.627999999992,8800.0,537.0,0.0
05166008,8645.691000000004,9800.0,2435.0,0.0
05166012,15769.220000000008,0.0,6265.0,0.0
05166016,20278.47499999999,1600.0,2060.0,0.0
05166020,5312.221999999997,4080.0,0.0,0.0
05166024,6564.723000000004,0.0,1432.0,7.5
05166028,9990.458000000013,0.0,5055.0,0.0
05166032,21619.674999999992,11001.5,4050.0,0.0
05166036,16982.627,1.0,400.0,0.0
05170004,8325.096000000003,6850.0,0.0,0.0
05170008,6346.071000000002,3000.0,5075.0,0.0
05170012,32408.500999999993,20600.0,3881.5,0.0
05170016,9987.229000000005,22000.0,2622.0,0.0
05170020,6065.187000000001,3850.0,289.0,0.0
05170024,9937.605000000005,13105.0,6199.0,0.0
05170028,7564.505000000006,0.0,0.0,0.0
05170032,9776.488999999996,7350.0,1380.0,0.0
05170036,11428.92100000001,23451.0,1354.0,0.0
05170040,9612.128000000004,0.0,1691.0,0.0
05170044,5913.698999999994,4710.0,250.0,0.0
05170048,16387.360999999994,5200.0,935.0,0.0
05170052,8225.329000000003,600.0,1183.0,0.0
05314000,15609.173000000048,0.0,175.0,0.0
05315000,46027.05799999995,16550.0,7226.4,0.0
05316000,9039.136999999999,0.0,6.0,555.0
05334002,19935.446999999967,47480.0,8745.0,240.0
05334004,5914.933000000003,15900.0,149.0,0.0
05334008,5207.7370000000055,8800.0,2587.4,0.0
05334012,6951.554000000013,55080.0,303.0,0.0
05334016,16385.96500000002,6053.0,95.0,0.0
05334020,4173.759000000003,38400.0,0.0,637.0
05334024,2297.457,0.0,0.0,45.0
05334028,5007.572000000003,50500.0,2230.4,290.0
05334032,7531.474000000009,1500.0,230.0,378.5
05334036,4407.774999999997,0.0,1303.0,0.0
05358004,3657.6699999999987,44915.0,0.0,0.0
05358008,13098.378000000019,75940.0,4526.0,61.0
05358012,2397.6809999999996,18400.0,0.0,30775.0
05358016,3401.695999999997,5600.0,1108.0,48.0
05358020,5940.287000000001,0.0,0.0,0.0
05358024,8462.851999999999,29050.0,135.0,0.0
05358028,4524.795999999995,0.0,0.0,1100.0
05358032,2996.3200000000024,0.0,0.0,0.0
05358036,6151.159999999998,82010.0,1365.0,0.0
05358040,4767.007000000004,9100.0,0.0,0.0
05358044,4506.412999999995,10000.0,0.0,20.5
05358048,5827.099999999997,41000.0,716.0,0.0
05358052,5132.001999999998,0.0,3865.0,0.0
05358056,4888.801999999999,0.0,0.0,0.0
05358060,7237.925000000011,9800.0,1330.0,0.0
05362004,3992.122000000001,4500.0,0.0,0.0
05362008,10164.475000000013,40872.0,400.0,0.0
05362012,3646.2839999999987,0.0,232.0,0.0
05362016,4681.120000000001,16100.0,300.0,0.0
05362020,14922.227000000017,16800.0,3057.0,0.0
05362024,7043.394,80.0,125.0,0.0
05362028,5590.074999999998,0.0,0.0,0.0
05362032,11867.268000000011,0.0,930.0,0.0
05362036,9020.473000000007,0.0,0.0,0.0
05362040,3538.1099999999988,0.0,986.0,0.0
05366004,5703.074000000003,9.0,50.0,15.0
05366008,6781.6690000000035,42440.0,1575.0,0.0
05366012,5859.185,22775.0,0.0,0.0
05366016,22357.088999999974,800.0,4918.0,0.0
05366020,4909.379000000001,0.0,0.0,1500.0
05366024,9086.047999999997,58900.0,75.0,0.0
05366028,21882.977000000014,12450.0,575.0,0.0
05366032,5424.0610000000015,6900.0,0.0,6.6
05366036,8883.59100000001,23650.0,242.0,90.0
05366040,7456.116999999997,7200.0,20.0,0.0
05366044,11531.125000000011,19250.0,2043.0,0.0
05370004,17305.105000000003,37770.0,470.0,0.0
05370008,10788.940999999995,33500.0,2097.0,0.0
05370012,15647.212000000001,45690.0,85.0,0.0
05370016,21638.611999999972,26950.0,1709.0,0.0
05370020,10054.28199999999,4600.0,8300.0,0.0
05370024,6594.3920000000035,15300.0,150.0,0.0
05370028,6338.036000000005,13500.0,120.0,0.0
05370032,5892.6550000000025,30300.0,1959.0,0.0
05370036,4873.5300000000025,80.0,780.0,0.0
05370040,10856.753000000002,4500.0,0.0,0.0
05374004,1756.1509999999998,4500.0,0.0,20.0
05374008,2932.8019999999988,0.0,0.0,3270.0
05374012,5134.3499999999985,500.0,0.0,30.0
05374016,3105.7739999999976,6400.0,128.0,431.0
05374020,5818.927000000001,0.0,1826.0,0.0
05374024,2241.3979999999992,600.0,29.0,40.0
05374028,1968.185,2400.0,0.0,0.0
05374032,4764.954,600.0,0.0,53.0
05374036,3787.005999999999,1500.0,160.0,1790.0
05374040,3795.8119999999985,1200.0,0.0,705.0
05374044,3047.767,600.0,24.0,0.0
05374048,2987.8779999999992,0.0,0.0,230.0
05374052,7336.226000000002,1600.0,225.0,153.0
05378004,7596.83,0.0,1120.0,0.0
05378008,2023.9049999999993,0.0,140.0,0.0
05378012,4035.819000000001,0.0,300.0,0.0
05378016,2579.454,275.0,349.5,0.0
05378020,1425.337,0.0,30.0,0.0
05378024,3966.6690000000012,0.0,750.0,0.0
05378028,3140.765999999999,0.0,0.0,0.0
05378032,4534.289,0.0,0.0,321.0
05382004,2528.1689999999985,0.0,0.0,0.0
05382008,3610.5430000000015,0.0,105.0,0.0
